quantity,discount,supplierID,productID,shipCountry,employeeName,orderDate,categoryName,sales_amount,categoryID,shipperName,productName,shipCity,customerID,orderID,supplierName,employeeID,unitPrice,customer_segment,_score,customerName
8,0.15,1,1,Finland,Margaret Peacock,1997-05-05 00:00:00.000,Beverages,122.39999999999999,1,United Package,Chai,Oulu,WARTH,10526,Exotic Liquids,4,18.00,Medium Value,122.39999999999999,Wartian Herkku
10,0,6,13,Finland,Margaret Peacock,1997-05-05 00:00:00.000,Seafood,60.0,8,United Package,Konbu,Oulu,WARTH,10526,Mayumi's,4,6.00,Medium Value,60.0,Wartian Herkku
30,0.15,26,56,Finland,Margaret Peacock,1997-05-05 00:00:00.000,Grains/Cereals,969.0,5,United Package,Gnocchi di nonna Alice,Oulu,WARTH,10526,Pasta Buttini s.r.l.,4,38.00,Medium Value,969.0,Wartian Herkku
50,0.1,2,4,Germany,Robert King,1997-05-05 00:00:00.000,Condiments,990.0,2,Speedy Express,Chef Anton's Cajun Seasoning,Cunewalde,QUICK,10527,New Orleans Cajun Delights,7,22.00,High Value,990.0,QUICK-Stop
30,0.1,17,36,Germany,Robert King,1997-05-05 00:00:00.000,Seafood,513.0,8,Speedy Express,Inlagd Sill,Cunewalde,QUICK,10527,Svensk Sjöföda AB,7,19.00,High Value,513.0,QUICK-Stop
3,0,5,11,USA,Michael Suyama,1997-05-06 00:00:00.000,Dairy Products,63.0,4,United Package,Queso Cabrales,Eugene,GREAL,10528,Cooperativa de Quesos 'Las Cabras',6,21.00,High Value,63.0,Great Lakes Food Market
8,0.2,15,33,USA,Michael Suyama,1997-05-06 00:00:00.000,Dairy Products,16.0,4,United Package,Geitost,Eugene,GREAL,10528,Norske Meierier,6,2.50,High Value,16.0,Great Lakes Food Market
9,0,14,72,USA,Michael Suyama,1997-05-06 00:00:00.000,Dairy Products,313.2,4,United Package,Mozzarella di Giovanni,Eugene,GREAL,10528,Formaggi Fortini s.r.l.,6,34.80,High Value,313.2,Great Lakes Food Market
14,0,25,55,Belgium,Steven Buchanan,1997-05-07 00:00:00.000,Meat/Poultry,336.0,6,United Package,Pâté chinois,Bruxelles,MAISD,10529,Ma Maison,5,24.00,Medium Value,336.0,Maison Dewey
20,0,8,68,Belgium,Steven Buchanan,1997-05-07 00:00:00.000,Confections,250.0,3,United Package,Scottish Longbreads,Bruxelles,MAISD,10529,Specialty Biscuits Ltd.,5,12.50,Medium Value,250.0,Maison Dewey
10,0,15,69,Belgium,Steven Buchanan,1997-05-07 00:00:00.000,Dairy Products,360.0,4,United Package,Gudbrandsdalsost,Bruxelles,MAISD,10529,Norske Meierier,5,36.00,Medium Value,360.0,Maison Dewey
40,0,7,17,Austria,Janet Leverling,1997-05-08 00:00:00.000,Meat/Poultry,1560.0,6,United Package,Alice Mutton,Salzburg,PICCO,10530,Pavlova Ltd.,3,39.00,High Value,1560.0,Piccolo und mehr
25,0,20,43,Austria,Janet Leverling,1997-05-08 00:00:00.000,Beverages,1150.0,1,United Package,Ipoh Coffee,Salzburg,PICCO,10530,Leka Trading,3,46.00,High Value,1150.0,Piccolo und mehr
20,0,29,61,Austria,Janet Leverling,1997-05-08 00:00:00.000,Condiments,570.0,2,United Package,Sirop d'érable,Salzburg,PICCO,10530,Forêts d'érables,3,28.50,High Value,570.0,Piccolo und mehr
50,0,23,76,Austria,Janet Leverling,1997-05-08 00:00:00.000,Beverages,900.0,1,United Package,Lakkalikööri,Salzburg,PICCO,10530,Karkki Oy,3,18.00,High Value,900.0,Piccolo und mehr
2,0,28,59,Argentina,Robert King,1997-05-08 00:00:00.000,Dairy Products,110.0,4,Speedy Express,Raclette Courdavault,Buenos Aires,OCEAN,10531,Gai pâturage,7,55.00,Low Value,110.0,Océano Atlántico Ltda.
15,0,13,30,UK,Robert King,1997-05-09 00:00:00.000,Seafood,388.35,8,Federal Shipping,Nord-Ost Matjeshering,London,EASTC,10532,Nord-Ost-Fisch Handelsgesellschaft mbH,7,25.89,Medium Value,388.35,Eastern Connection
24,0,2,66,UK,Robert King,1997-05-09 00:00:00.000,Condiments,408.0,2,Federal Shipping,Louisiana Hot Spiced Okra,London,EASTC,10532,New Orleans Cajun Delights,7,17.00,Medium Value,408.0,Eastern Connection
50,0.05,2,4,Sweden,Laura Callahan,1997-05-12 00:00:00.000,Condiments,1045.0,2,Speedy Express,Chef Anton's Cajun Seasoning,Bräcke,FOLKO,10533,New Orleans Cajun Delights,8,22.00,High Value,1045.0,Folk och fä HB
24,0,14,72,Sweden,Laura Callahan,1997-05-12 00:00:00.000,Dairy Products,835.1999999999999,4,Speedy Express,Mozzarella di Giovanni,Bräcke,FOLKO,10533,Formaggi Fortini s.r.l.,8,34.80,High Value,835.1999999999999,Folk och fä HB
24,0.05,17,73,Sweden,Laura Callahan,1997-05-12 00:00:00.000,Seafood,342.0,8,Speedy Express,Röd Kaviar,Bräcke,FOLKO,10533,Svensk Sjöföda AB,8,15.00,High Value,342.0,Folk och fä HB
10,0,13,30,Germany,Laura Callahan,1997-05-12 00:00:00.000,Seafood,258.9,8,United Package,Nord-Ost Matjeshering,Frankfurt a.M.,LEHMS,10534,Nord-Ost-Fisch Handelsgesellschaft mbH,8,25.89,High Value,258.9,Lehmanns Marktstand
10,0.2,19,40,Germany,Laura Callahan,1997-05-12 00:00:00.000,Seafood,147.20000000000002,8,United Package,Boston Crab Meat,Frankfurt a.M.,LEHMS,10534,New England Seafood Cannery,8,18.40,High Value,147.20000000000002,Lehmanns Marktstand
10,0.2,25,54,Germany,Laura Callahan,1997-05-12 00:00:00.000,Meat/Poultry,59.6,6,United Package,Tourtière,Frankfurt a.M.,LEHMS,10534,Ma Maison,8,7.45,High Value,59.6,Lehmanns Marktstand
50,0.1,5,11,Mexico,Margaret Peacock,1997-05-13 00:00:00.000,Dairy Products,945.0,4,Speedy Express,Queso Cabrales,México D.F.,ANTON,10535,Cooperativa de Quesos 'Las Cabras',4,21.00,Low Value,945.0,Antonio Moreno Taquería
10,0.1,19,40,Mexico,Margaret Peacock,1997-05-13 00:00:00.000,Seafood,165.6,8,Speedy Express,Boston Crab Meat,México D.F.,ANTON,10535,New England Seafood Cannery,4,18.40,Low Value,165.6,Antonio Moreno Taquería
5,0.1,26,57,Mexico,Margaret Peacock,1997-05-13 00:00:00.000,Grains/Cereals,87.75,5,Speedy Express,Ravioli Angelo,México D.F.,ANTON,10535,Pasta Buttini s.r.l.,4,19.50,Low Value,87.75,Antonio Moreno Taquería
15,0.1,28,59,Mexico,Margaret Peacock,1997-05-13 00:00:00.000,Dairy Products,742.5,4,Speedy Express,Raclette Courdavault,México D.F.,ANTON,10535,Gai pâturage,4,55.00,Low Value,742.5,Antonio Moreno Taquería
15,0.25,5,12,Germany,Janet Leverling,1997-05-14 00:00:00.000,Dairy Products,427.5,4,United Package,Queso Manchego La Pastora,Frankfurt a.M.,LEHMS,10536,Cooperativa de Quesos 'Las Cabras',3,38.00,High Value,427.5,Lehmanns Marktstand
20,0,14,31,Germany,Janet Leverling,1997-05-14 00:00:00.000,Dairy Products,250.0,4,United Package,Gorgonzola Telino,Frankfurt a.M.,LEHMS,10536,Formaggi Fortini s.r.l.,3,12.50,High Value,250.0,Lehmanns Marktstand
30,0,15,33,Germany,Janet Leverling,1997-05-14 00:00:00.000,Dairy Products,75.0,4,United Package,Geitost,Frankfurt a.M.,LEHMS,10536,Norske Meierier,3,2.50,High Value,75.0,Lehmanns Marktstand
35,0.25,28,60,Germany,Janet Leverling,1997-05-14 00:00:00.000,Dairy Products,892.5,4,United Package,Camembert Pierrot,Frankfurt a.M.,LEHMS,10536,Gai pâturage,3,34.00,High Value,892.5,Lehmanns Marktstand
30,0,14,31,Switzerland,Nancy Davolio,1997-05-14 00:00:00.000,Dairy Products,375.0,4,Speedy Express,Gorgonzola Telino,Genève,RICSU,10537,Formaggi Fortini s.r.l.,1,12.50,High Value,375.0,Richter Supermarkt
6,0,24,51,Switzerland,Nancy Davolio,1997-05-14 00:00:00.000,Produce,318.0,7,Speedy Express,Manjimup Dried Apples,Genève,RICSU,10537,G'day Mate,1,53.00,High Value,318.0,Richter Supermarkt
20,0,27,58,Switzerland,Nancy Davolio,1997-05-14 00:00:00.000,Seafood,265.0,8,Speedy Express,Escargots de Bourgogne,Genève,RICSU,10537,Escargots Nouveaux,1,13.25,High Value,265.0,Richter Supermarkt
21,0,14,72,Switzerland,Nancy Davolio,1997-05-14 00:00:00.000,Dairy Products,730.8,4,Speedy Express,Mozzarella di Giovanni,Genève,RICSU,10537,Formaggi Fortini s.r.l.,1,34.80,High Value,730.8,Richter Supermarkt
9,0,17,73,Switzerland,Nancy Davolio,1997-05-14 00:00:00.000,Seafood,135.0,8,Speedy Express,Röd Kaviar,Genève,RICSU,10537,Svensk Sjöföda AB,1,15.00,High Value,135.0,Richter Supermarkt
7,0,7,70,UK,Anne Dodsworth,1997-05-15 00:00:00.000,Beverages,105.0,1,Federal Shipping,Outback Lager,London,BSBEV,10538,Pavlova Ltd.,9,15.00,Low Value,105.0,B's Beverages
1,0,14,72,UK,Anne Dodsworth,1997-05-15 00:00:00.000,Dairy Products,34.8,4,Federal Shipping,Mozzarella di Giovanni,London,BSBEV,10538,Formaggi Fortini s.r.l.,9,34.80,Low Value,34.8,B's Beverages
8,0,6,13,UK,Michael Suyama,1997-05-16 00:00:00.000,Seafood,48.0,8,Federal Shipping,Konbu,London,BSBEV,10539,Mayumi's,6,6.00,Low Value,48.0,B's Beverages
15,0,8,21,UK,Michael Suyama,1997-05-16 00:00:00.000,Confections,150.0,3,Federal Shipping,Sir Rodney's Scones,London,BSBEV,10539,Specialty Biscuits Ltd.,6,10.00,Low Value,150.0,B's Beverages
15,0,15,33,UK,Michael Suyama,1997-05-16 00:00:00.000,Dairy Products,37.5,4,Federal Shipping,Geitost,London,BSBEV,10539,Norske Meierier,6,2.50,Low Value,37.5,B's Beverages
6,0,23,49,UK,Michael Suyama,1997-05-16 00:00:00.000,Confections,120.0,3,Federal Shipping,Maxilaku,London,BSBEV,10539,Karkki Oy,6,20.00,Low Value,120.0,B's Beverages
60,0,1,3,Germany,Janet Leverling,1997-05-19 00:00:00.000,Condiments,600.0,2,Federal Shipping,Aniseed Syrup,Cunewalde,QUICK,10540,Exotic Liquids,3,10.00,High Value,600.0,QUICK-Stop
40,0,11,26,Germany,Janet Leverling,1997-05-19 00:00:00.000,Confections,1249.2,3,Federal Shipping,Gumbär Gummibärchen,Cunewalde,QUICK,10540,Heli Süßwaren GmbH & Co. KG,3,31.23,High Value,1249.2,QUICK-Stop
30,0,18,38,Germany,Janet Leverling,1997-05-19 00:00:00.000,Beverages,7905.0,1,Federal Shipping,Côte de Blaye,Cunewalde,QUICK,10540,Aux joyeux ecclésiastiques,3,263.50,High Value,7905.0,QUICK-Stop
35,0,8,68,Germany,Janet Leverling,1997-05-19 00:00:00.000,Confections,437.5,3,Federal Shipping,Scottish Longbreads,Cunewalde,QUICK,10540,Specialty Biscuits Ltd.,3,12.50,High Value,437.5,QUICK-Stop
35,0.1,10,24,Brazil,Andrew Fuller,1997-05-19 00:00:00.000,Beverages,141.75,1,Speedy Express,Guaraná Fantástica,Rio de Janeiro,HANAR,10541,Refrescos Americanas LTDA,2,4.50,High Value,141.75,Hanari Carnes
4,0.1,18,38,Brazil,Andrew Fuller,1997-05-19 00:00:00.000,Beverages,948.6,1,Speedy Express,Côte de Blaye,Rio de Janeiro,HANAR,10541,Aux joyeux ecclésiastiques,2,263.50,High Value,948.6,Hanari Carnes
36,0.1,2,65,Brazil,Andrew Fuller,1997-05-19 00:00:00.000,Condiments,682.0200000000001,2,Speedy Express,Louisiana Fiery Hot Pepper Sauce,Rio de Janeiro,HANAR,10541,New Orleans Cajun Delights,2,21.05,High Value,682.0200000000001,Hanari Carnes
9,0.1,15,71,Brazil,Andrew Fuller,1997-05-19 00:00:00.000,Dairy Products,174.15,4,Speedy Express,Flotemysost,Rio de Janeiro,HANAR,10541,Norske Meierier,2,21.50,High Value,174.15,Hanari Carnes
15,0.05,5,11,Germany,Nancy Davolio,1997-05-20 00:00:00.000,Dairy Products,299.25,4,Federal Shipping,Queso Cabrales,Brandenburg,KOENE,10542,Cooperativa de Quesos 'Las Cabras',1,21.00,High Value,299.25,Königlich Essen
24,0.05,25,54,Germany,Nancy Davolio,1997-05-20 00:00:00.000,Meat/Poultry,169.86,6,Federal Shipping,Tourtière,Brandenburg,KOENE,10542,Ma Maison,1,7.45,High Value,169.86,Königlich Essen
30,0.15,5,12,Venezuela,Laura Callahan,1997-05-21 00:00:00.000,Dairy Products,969.0,4,United Package,Queso Manchego La Pastora,Barquisimeto,LILAS,10543,Cooperativa de Quesos 'Las Cabras',8,38.00,Medium Value,969.0,LILA-Supermercado
70,0.15,9,23,Venezuela,Laura Callahan,1997-05-21 00:00:00.000,Grains/Cereals,535.5,5,United Package,Tunnbröd,Barquisimeto,LILAS,10543,PB Knäckebröd AB,8,9.00,Medium Value,535.5,LILA-Supermercado
7,0,12,28,USA,Margaret Peacock,1997-05-21 00:00:00.000,Produce,319.2,7,Speedy Express,Rössle Sauerkraut,Portland,LONEP,10544,Plutzer Lebensmittelgroßmärkte AG,4,45.60,Low Value,319.2,Lonesome Pine Restaurant
7,0,16,67,USA,Margaret Peacock,1997-05-21 00:00:00.000,Beverages,98.0,1,Speedy Express,Laughing Lumberjack Lager,Portland,LONEP,10544,Bigfoot Breweries,4,14.00,Low Value,98.0,Lonesome Pine Restaurant
10,0,5,11,USA,Laura Callahan,1997-05-22 00:00:00.000,Dairy Products,210.0,4,United Package,Queso Cabrales,Walla Walla,LAZYK,10545,Cooperativa de Quesos 'Las Cabras',8,21.00,Low Value,210.0,Lazy K Kountry Store
10,0,3,7,France,Nancy Davolio,1997-05-23 00:00:00.000,Produce,300.0,7,Federal Shipping,Uncle Bob's Organic Dried Pears,Lyon,VICTE,10546,Grandma Kelly's Homestead,1,30.00,Medium Value,300.0,Victuailles en stock
30,0,16,35,France,Nancy Davolio,1997-05-23 00:00:00.000,Beverages,540.0,1,Federal Shipping,Steeleye Stout,Lyon,VICTE,10546,Bigfoot Breweries,1,18.00,Medium Value,540.0,Victuailles en stock
40,0,29,62,France,Nancy Davolio,1997-05-23 00:00:00.000,Confections,1972.0,3,Federal Shipping,Tarte au sucre,Lyon,VICTE,10546,Forêts d'érables,1,49.30,Medium Value,1972.0,Victuailles en stock
24,0.15,14,32,UK,Janet Leverling,1997-05-23 00:00:00.000,Dairy Products,652.8,4,United Package,Mascarpone Fabioli,London,SEVES,10547,Formaggi Fortini s.r.l.,3,32.00,Medium Value,652.8,Seven Seas Imports
60,0,17,36,UK,Janet Leverling,1997-05-23 00:00:00.000,Seafood,1140.0,8,United Package,Inlagd Sill,London,SEVES,10547,Svensk Sjöföda AB,3,19.00,Medium Value,1140.0,Seven Seas Imports
10,0.25,16,34,Germany,Janet Leverling,1997-05-26 00:00:00.000,Beverages,105.0,1,United Package,Sasquatch Ale,Münster,TOMSP,10548,Bigfoot Breweries,3,14.00,Low Value,105.0,Toms Spezialitäten
14,0,19,41,Germany,Janet Leverling,1997-05-26 00:00:00.000,Seafood,135.1,8,United Package,Jack's New England Clam Chowder,Münster,TOMSP,10548,New England Seafood Cannery,3,9.65,Low Value,135.1,Toms Spezialitäten
55,0.15,14,31,Germany,Steven Buchanan,1997-05-27 00:00:00.000,Dairy Products,584.375,4,Speedy Express,Gorgonzola Telino,Cunewalde,QUICK,10549,Formaggi Fortini s.r.l.,5,12.50,High Value,584.375,QUICK-Stop
100,0.15,21,45,Germany,Steven Buchanan,1997-05-27 00:00:00.000,Seafood,807.5,8,Speedy Express,Rogede sild,Cunewalde,QUICK,10549,Lyngbysild,5,9.50,High Value,807.5,QUICK-Stop
48,0.15,24,51,Germany,Steven Buchanan,1997-05-27 00:00:00.000,Produce,2162.4,7,Speedy Express,Manjimup Dried Apples,Cunewalde,QUICK,10549,G'day Mate,5,53.00,High Value,2162.4,QUICK-Stop
8,0.1,7,17,Spain,Robert King,1997-05-28 00:00:00.000,Meat/Poultry,280.8,6,Federal Shipping,Alice Mutton,Sevilla,GODOS,10550,Pavlova Ltd.,7,39.00,Medium Value,280.8,Godos Cocina Típica
10,0,8,19,Spain,Robert King,1997-05-28 00:00:00.000,Confections,92.0,3,Federal Shipping,Teatime Chocolate Biscuits,Sevilla,GODOS,10550,Specialty Biscuits Ltd.,7,9.20,Medium Value,92.0,Godos Cocina Típica
6,0.1,8,21,Spain,Robert King,1997-05-28 00:00:00.000,Confections,54.0,3,Federal Shipping,Sir Rodney's Scones,Sevilla,GODOS,10550,Specialty Biscuits Ltd.,7,10.00,Medium Value,54.0,Godos Cocina Típica
10,0.1,29,61,Spain,Robert King,1997-05-28 00:00:00.000,Condiments,256.5,2,Federal Shipping,Sirop d'érable,Sevilla,GODOS,10550,Forêts d'érables,7,28.50,Medium Value,256.5,Godos Cocina Típica
40,0.15,7,16,Portugal,Margaret Peacock,1997-05-28 00:00:00.000,Confections,593.3,3,Federal Shipping,Pavlova,Lisboa,FURIB,10551,Pavlova Ltd.,4,17.45,Low Value,593.3,Furia Bacalhau e Frutos do Mar
20,0.15,16,35,Portugal,Margaret Peacock,1997-05-28 00:00:00.000,Beverages,306.0,1,Federal Shipping,Steeleye Stout,Lisboa,FURIB,10551,Bigfoot Breweries,4,18.00,Low Value,306.0,Furia Bacalhau e Frutos do Mar
40,0,20,44,Portugal,Margaret Peacock,1997-05-28 00:00:00.000,Condiments,778.0,2,Federal Shipping,Gula Malacca,Lisboa,FURIB,10551,Leka Trading,4,19.45,Low Value,778.0,Furia Bacalhau e Frutos do Mar
18,0,15,69,Venezuela,Andrew Fuller,1997-05-29 00:00:00.000,Dairy Products,648.0,4,Speedy Express,Gudbrandsdalsost,San Cristóbal,HILAA,10552,Norske Meierier,2,36.00,High Value,648.0,HILARION-Abastos
30,0,12,75,Venezuela,Andrew Fuller,1997-05-29 00:00:00.000,Beverages,232.5,1,Speedy Express,Rhönbräu Klosterbier,San Cristóbal,HILAA,10552,Plutzer Lebensmittelgroßmärkte AG,2,7.75,High Value,232.5,HILARION-Abastos
15,0,5,11,Finland,Andrew Fuller,1997-05-30 00:00:00.000,Dairy Products,315.0,4,United Package,Queso Cabrales,Oulu,WARTH,10553,Cooperativa de Quesos 'Las Cabras',2,21.00,Medium Value,315.0,Wartian Herkku
14,0,7,16,Finland,Andrew Fuller,1997-05-30 00:00:00.000,Confections,244.29999999999998,3,United Package,Pavlova,Oulu,WARTH,10553,Pavlova Ltd.,2,17.45,Medium Value,244.29999999999998,Wartian Herkku
24,0,9,22,Finland,Andrew Fuller,1997-05-30 00:00:00.000,Grains/Cereals,504.0,5,United Package,Gustaf's Knäckebröd,Oulu,WARTH,10553,PB Knäckebröd AB,2,21.00,Medium Value,504.0,Wartian Herkku
30,0,14,31,Finland,Andrew Fuller,1997-05-30 00:00:00.000,Dairy Products,375.0,4,United Package,Gorgonzola Telino,Oulu,WARTH,10553,Formaggi Fortini s.r.l.,2,12.50,Medium Value,375.0,Wartian Herkku
6,0,16,35,Finland,Andrew Fuller,1997-05-30 00:00:00.000,Beverages,108.0,1,United Package,Steeleye Stout,Oulu,WARTH,10553,Bigfoot Breweries,2,18.00,Medium Value,108.0,Wartian Herkku
30,0.05,7,16,Germany,Margaret Peacock,1997-05-30 00:00:00.000,Confections,497.325,3,Federal Shipping,Pavlova,Köln,OTTIK,10554,Pavlova Ltd.,4,17.45,Medium Value,497.325,Ottilies Käseladen
20,0.05,9,23,Germany,Margaret Peacock,1997-05-30 00:00:00.000,Grains/Cereals,171.0,5,Federal Shipping,Tunnbröd,Köln,OTTIK,10554,PB Knäckebröd AB,4,9.00,Medium Value,171.0,Ottilies Käseladen
20,0.05,29,62,Germany,Margaret Peacock,1997-05-30 00:00:00.000,Confections,936.6999999999999,3,Federal Shipping,Tarte au sucre,Köln,OTTIK,10554,Forêts d'érables,4,49.30,Medium Value,936.6999999999999,Ottilies Käseladen
10,0.05,12,77,Germany,Margaret Peacock,1997-05-30 00:00:00.000,Condiments,123.5,2,Federal Shipping,Original Frankfurter grüne Soße,Köln,OTTIK,10554,Plutzer Lebensmittelgroßmärkte AG,4,13.00,Medium Value,123.5,Ottilies Käseladen
30,0.2,6,14,USA,Michael Suyama,1997-06-02 00:00:00.000,Produce,558.0,7,Federal Shipping,Tofu,Boise,SAVEA,10555,Mayumi's,6,23.25,High Value,558.0,Save-a-lot Markets
35,0.2,8,19,USA,Michael Suyama,1997-06-02 00:00:00.000,Confections,257.6,3,Federal Shipping,Teatime Chocolate Biscuits,Boise,SAVEA,10555,Specialty Biscuits Ltd.,6,9.20,High Value,257.6,Save-a-lot Markets
18,0.2,10,24,USA,Michael Suyama,1997-06-02 00:00:00.000,Beverages,64.8,1,Federal Shipping,Guaraná Fantástica,Boise,SAVEA,10555,Refrescos Americanas LTDA,6,4.50,High Value,64.8,Save-a-lot Markets
20,0.2,24,51,USA,Michael Suyama,1997-06-02 00:00:00.000,Produce,848.0,7,Federal Shipping,Manjimup Dried Apples,Boise,SAVEA,10555,G'day Mate,6,53.00,High Value,848.0,Save-a-lot Markets
40,0.2,26,56,USA,Michael Suyama,1997-06-02 00:00:00.000,Grains/Cereals,1216.0,5,Federal Shipping,Gnocchi di nonna Alice,Boise,SAVEA,10555,Pasta Buttini s.r.l.,6,38.00,High Value,1216.0,Save-a-lot Markets
24,0,14,72,Denmark,Andrew Fuller,1997-06-03 00:00:00.000,Dairy Products,835.1999999999999,4,Speedy Express,Mozzarella di Giovanni,Kobenhavn,SIMOB,10556,Formaggi Fortini s.r.l.,2,34.80,High Value,835.1999999999999,Simons bistro
30,0,12,64,Germany,Anne Dodsworth,1997-06-03 00:00:00.000,Grains/Cereals,997.5,5,United Package,Wimmers gute Semmelknödel,Frankfurt a.M.,LEHMS,10557,Plutzer Lebensmittelgroßmärkte AG,9,33.25,High Value,997.5,Lehmanns Marktstand
20,0,12,75,Germany,Anne Dodsworth,1997-06-03 00:00:00.000,Beverages,155.0,1,United Package,Rhönbräu Klosterbier,Frankfurt a.M.,LEHMS,10557,Plutzer Lebensmittelgroßmärkte AG,9,7.75,High Value,155.0,Lehmanns Marktstand
25,0,22,47,UK,Nancy Davolio,1997-06-04 00:00:00.000,Confections,237.5,3,United Package,Zaanse koeken,Colchester,AROUT,10558,Zaanse Snoepfabriek,1,9.50,Medium Value,237.5,Around the Horn
20,0,24,51,UK,Nancy Davolio,1997-06-04 00:00:00.000,Produce,1060.0,7,United Package,Manjimup Dried Apples,Colchester,AROUT,10558,G'day Mate,1,53.00,Medium Value,1060.0,Around the Horn
30,0,24,52,UK,Nancy Davolio,1997-06-04 00:00:00.000,Grains/Cereals,210.0,5,United Package,Filo Mix,Colchester,AROUT,10558,G'day Mate,1,7.00,Medium Value,210.0,Around the Horn
18,0,24,53,UK,Nancy Davolio,1997-06-04 00:00:00.000,Meat/Poultry,590.4,6,United Package,Perth Pasties,Colchester,AROUT,10558,G'day Mate,1,32.80,Medium Value,590.4,Around the Horn
3,0,17,73,UK,Nancy Davolio,1997-06-04 00:00:00.000,Seafood,45.0,8,United Package,Röd Kaviar,Colchester,AROUT,10558,Svensk Sjöföda AB,1,15.00,Medium Value,45.0,Around the Horn
12,0.05,19,41,France,Michael Suyama,1997-06-05 00:00:00.000,Seafood,110.01,8,Speedy Express,Jack's New England Clam Chowder,Strasbourg,BLONP,10559,New England Seafood Cannery,6,9.65,High Value,110.01,Blondesddsl père et fils
18,0.05,25,55,France,Michael Suyama,1997-06-05 00:00:00.000,Meat/Poultry,410.4,6,Speedy Express,Pâté chinois,Strasbourg,BLONP,10559,Ma Maison,6,24.00,High Value,410.4,Blondesddsl père et fils
20,0,13,30,Germany,Laura Callahan,1997-06-06 00:00:00.000,Seafood,517.8,8,Speedy Express,Nord-Ost Matjeshering,München,FRANK,10560,Nord-Ost-Fisch Handelsgesellschaft mbH,8,25.89,High Value,517.8,Frankenversand
15,0.25,29,62,Germany,Laura Callahan,1997-06-06 00:00:00.000,Confections,554.625,3,Speedy Express,Tarte au sucre,München,FRANK,10560,Forêts d'érables,8,49.30,High Value,554.625,Frankenversand
10,0,20,44,Sweden,Andrew Fuller,1997-06-06 00:00:00.000,Condiments,194.5,2,United Package,Gula Malacca,Bräcke,FOLKO,10561,Leka Trading,2,19.45,High Value,194.5,Folk och fä HB
50,0,24,51,Sweden,Andrew Fuller,1997-06-06 00:00:00.000,Produce,2650.0,7,United Package,Manjimup Dried Apples,Bräcke,FOLKO,10561,G'day Mate,2,53.00,High Value,2650.0,Folk och fä HB
20,0.1,15,33,Italy,Nancy Davolio,1997-06-09 00:00:00.000,Dairy Products,45.0,4,Speedy Express,Geitost,Reggio Emilia,REGGC,10562,Norske Meierier,1,2.50,Medium Value,45.0,Reggiani Caseifici
10,0.1,29,62,Italy,Nancy Davolio,1997-06-09 00:00:00.000,Confections,443.7,3,Speedy Express,Tarte au sucre,Reggio Emilia,REGGC,10562,Forêts d'érables,1,49.30,Medium Value,443.7,Reggiani Caseifici
25,0,17,36,Brazil,Andrew Fuller,1997-06-10 00:00:00.000,Seafood,475.0,8,United Package,Inlagd Sill,Rio de Janeiro,RICAR,10563,Svensk Sjöföda AB,2,19.00,Medium Value,475.0,Ricardo Adocicados
70,0,24,52,Brazil,Andrew Fuller,1997-06-10 00:00:00.000,Grains/Cereals,490.0,5,United Package,Filo Mix,Rio de Janeiro,RICAR,10563,G'day Mate,2,7.00,Medium Value,490.0,Ricardo Adocicados
