LoanAccountTransactionId;SourceId;TransactionDateId;ValueDateId;EntryDateID;LoanAccountId;TransactionTypeId;TransactionStatus;RectifyStatus;TransactionCurrencyId;TransactionAmount;TransactionAmountSEK;CounterpartClearingNumber;CounterPartBic;CounterPartIban;TransactionReference;ExchangeRateId;TransactionText;AccountServicerReference;CounterPartId;CounterPartAccountNumber;CounterPartBankName;TransactionDateTime;IsDirectDebit;GLAccount;EventName;InvoiceId
1247495;8;20230503;20230428;20230428;358;1870;NULL;NULL;49;-572,66;-6461,98134;NULL;NULL;NULL;00446003460-46925229;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1247496;8;20230503;20230428;20230428;358;1870;NULL;NULL;49;-568,64;-6416,61906;NULL;NULL;NULL;00446003460-46971825;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1247497;8;20230503;20230428;20230428;365;1769;NULL;NULL;49;-5;-56,42075;NULL;NULL;NULL;00446003461-46984621;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1247498;8;20230503;20230428;20230428;365;1870;NULL;NULL;49;-65,29;-736,74215;NULL;NULL;NULL;00446003461-46984623;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1247499;8;20230503;20230428;20230428;368;1870;NULL;NULL;49;-46,25;-521,89194;NULL;NULL;NULL;00446003460-46937237;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1247500;8;20230503;20230428;20230428;370;1870;NULL;NULL;49;-99,41;-1121,75735;NULL;NULL;NULL;00446003460-46971955;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1247501;8;20230503;20230428;20230428;372;1870;NULL;NULL;49;-26,59;-300,04555;NULL;NULL;NULL;00446003460-46971959;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1247502;8;20230503;20230428;20230428;373;1870;NULL;NULL;49;-106,98;-1207,17837;NULL;NULL;NULL;00446003461-46983603;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1247503;8;20230503;20230428;20230428;377;1870;NULL;NULL;49;-647,28;-7304,00461;NULL;NULL;NULL;00446003460-46966430;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1247504;8;20230503;20230428;20230428;378;1870;NULL;NULL;49;-49,67;-560,48373;NULL;NULL;NULL;00446003461-46984136;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1247505;8;20230503;20230428;20230428;382;1870;NULL;NULL;49;-41,89;-472,69304;NULL;NULL;NULL;00446003460-46967260;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1247506;8;20230503;20230428;20230428;383;1769;NULL;NULL;49;-5;-56,42075;NULL;NULL;NULL;00446003460-46915635;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1247507;8;20230503;20230428;20230428;383;1769;NULL;NULL;49;-5;-56,42075;NULL;NULL;NULL;00446003460-46928542;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1247508;8;20230503;20230428;20230428;383;1769;NULL;NULL;49;-5;-56,42075;NULL;NULL;NULL;00446003460-46928544;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1247509;8;20230503;20230428;20230428;383;1870;NULL;NULL;49;-78,65;-887,4984;NULL;NULL;NULL;00446003460-46915637;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1247510;8;20230503;20230428;20230428;383;1870;NULL;NULL;49;-77,99;-880,05086;NULL;NULL;NULL;00446003460-46928546;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1247511;8;20230503;20230428;20230428;384;1870;NULL;NULL;49;-136,5;-1540,28648;NULL;NULL;NULL;00446003460-46972175;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1247512;8;20230503;20230428;20230428;386;1769;NULL;NULL;49;-5;-56,42075;NULL;NULL;NULL;00446003460-46972118;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1247513;8;20230503;20230428;20230428;386;1870;NULL;NULL;49;-614,87;-6938,28531;NULL;NULL;NULL;00446003460-46972120;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1247514;8;20230503;20230428;20230428;386;1870;NULL;NULL;49;-123,42;-1392,68979;NULL;NULL;NULL;00446003460-46925291;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1247515;8;20230503;20230428;20230428;387;1870;NULL;NULL;49;-244,86;-2763,03697;NULL;NULL;NULL;00446003460-46972124;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1247516;8;20230503;20230428;20230428;389;1769;NULL;NULL;49;-5;-56,42075;NULL;NULL;NULL;00446003460-46925403;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1247517;8;20230503;20230428;20230428;389;1769;NULL;NULL;49;-5;-56,42075;NULL;NULL;NULL;00446003460-46925409;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1247518;8;20230503;20230428;20230428;389;1821;NULL;NULL;49;-93,54;-1055,51939;NULL;NULL;NULL;00446003460-46972698;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1247519;8;20230503;20230428;20230428;389;1870;NULL;NULL;49;-229,53;-2590,05095;NULL;NULL;NULL;00446003460-46925405;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1247520;8;20230503;20230428;20230428;389;1870;NULL;NULL;49;-186,25;-2101,67294;NULL;NULL;NULL;00446003460-46972694;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1247521;8;20230503;20230428;20230428;389;1870;NULL;NULL;49;-41,91;-472,91873;NULL;NULL;NULL;00446003460-46925411;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1247522;8;20230503;20230428;20230428;393;1870;NULL;NULL;49;-317,1;-3578,20397;NULL;NULL;NULL;00446003461-46984954;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1247523;8;20230503;20230428;20230428;394;1870;NULL;NULL;49;-150,67;-1700,18288;NULL;NULL;NULL;00446003460-46972219;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1247524;8;20230503;20230428;20230428;396;1870;NULL;NULL;49;-210,15;-2371,36412;NULL;NULL;NULL;00446003460-46972155;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1247525;8;20230503;20230428;20230428;404;1870;NULL;NULL;49;-718,82;-8111,2727;NULL;NULL;NULL;00446003461-46991877;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1247526;8;20230503;20230428;20230428;412;1870;NULL;NULL;49;-431,72;-4871,59324;NULL;NULL;NULL;00446003461-46991819;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1247527;8;20230503;20230428;20230428;417;1769;NULL;NULL;49;-5;-56,42075;NULL;NULL;NULL;00446003461-46979617;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1247528;8;20230503;20230428;20230428;417;1769;NULL;NULL;49;-5;-56,42075;NULL;NULL;NULL;00446003461-46984018;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1247529;8;20230503;20230428;20230428;417;1769;NULL;NULL;49;-5;-56,42075;NULL;NULL;NULL;00446003461-46984020;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1247530;8;20230503;20230428;20230428;417;1870;NULL;NULL;49;-128,01;-1444,48404;NULL;NULL;NULL;00446003461-46978583;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1247531;8;20230503;20230428;20230428;417;1870;NULL;NULL;49;-128,01;-1444,48404;NULL;NULL;NULL;00446003461-46979619;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1247532;8;20230503;20230428;20230428;417;1870;NULL;NULL;49;-127,64;-1440,30891;NULL;NULL;NULL;00446003461-46984022;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1247533;8;20230503;20230428;20230428;422;1769;NULL;NULL;49;-5;-56,42075;NULL;NULL;NULL;00446003460-46972771;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1247534;8;20230503;20230428;20230428;422;1870;NULL;NULL;49;-351,45;-3965,81452;NULL;NULL;NULL;00446003460-46925421;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1247535;8;20230503;20230428;20230428;422;1870;NULL;NULL;49;-350,39;-3953,85332;NULL;NULL;NULL;00446003460-46972773;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1247536;8;20230503;20230428;20230428;424;1870;NULL;NULL;49;-63,64;-718,12331;NULL;NULL;NULL;00446003461-46985868;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1247537;8;20230503;20230428;20230428;428;1769;NULL;NULL;49;-5;-56,42075;NULL;NULL;NULL;00446003460-46925441;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1247538;8;20230503;20230428;20230428;428;1769;NULL;NULL;49;-5;-56,42075;NULL;NULL;NULL;00446003460-46972829;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1247539;8;20230503;20230428;20230428;428;1769;NULL;NULL;49;-5;-56,42075;NULL;NULL;NULL;00446003460-46972831;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1247540;8;20230503;20230428;20230428;428;1870;NULL;NULL;49;-409,77;-4623,90615;NULL;NULL;NULL;00446003460-46925443;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1247541;8;20230503;20230428;20230428;428;1870;NULL;NULL;49;-403,35;-4551,4619;NULL;NULL;NULL;00446003460-46972833;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1247542;8;20230503;20230428;20230428;432;1870;NULL;NULL;49;-67,02;-756,26373;NULL;NULL;NULL;00446003461-46992004;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1247543;8;20230503;20230428;20230428;435;1870;NULL;NULL;49;-28,99;-327,12751;NULL;NULL;NULL;00446003460-46972944;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1247544;8;20230503;20230428;20230428;444;1821;NULL;NULL;49;-10,8;-121,86882;NULL;NULL;NULL;00446003461-46992069;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1247545;8;20230503;20230428;20230428;444;1870;NULL;NULL;49;-53,98;-609,11842;NULL;NULL;NULL;00446003461-46992065;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1247546;8;20230503;20230428;20230428;448;1870;NULL;NULL;49;-248,83;-2807,83504;NULL;NULL;NULL;00446003460-46958322;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1071591;8;20230324;20230222;20230222;484;1870;NULL;NULL;49;-489,4;-5522,46301;NULL;NULL;NULL;00446003437-44079835;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285381;8;20230505;20230528;20230528;6;1821;NULL;NULL;49;-30719,56;-346644,123;NULL;NULL;NULL;00446003465-48020152;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285382;8;20230505;20230528;20230528;6;1870;NULL;NULL;49;-467,51;-5275,45297;NULL;NULL;NULL;00446003465-48020148;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285383;8;20230505;20230528;20230528;19;1870;NULL;NULL;49;-74,77;-843,7159;NULL;NULL;NULL;00446003466-48050789;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285384;8;20230505;20230528;20230528;25;1769;NULL;NULL;49;-67,09;-757,05362;NULL;NULL;NULL;00446003465-48022455;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285385;8;20230505;20230528;20230528;25;1870;NULL;NULL;49;-706,19;-7968,75389;NULL;NULL;NULL;00446003465-48022457;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285386;8;20230505;20230528;20230528;36;1769;NULL;NULL;49;-5;-56,42075;NULL;NULL;NULL;00446003465-48028311;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285387;8;20230505;20230528;20230528;36;1870;NULL;NULL;49;-436,43;-4924,74158;NULL;NULL;NULL;00446003465-47994618;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285388;8;20230505;20230528;20230528;36;1870;NULL;NULL;49;-326,01;-3678,74574;NULL;NULL;NULL;00446003465-48028313;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285389;8;20230505;20230528;20230528;36;1870;NULL;NULL;49;-109,11;-1231,21361;NULL;NULL;NULL;00446003465-48028307;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285390;8;20230505;20230528;20230528;44;1769;NULL;NULL;49;-5;-56,42075;NULL;NULL;NULL;00446003465-47992244;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285391;8;20230505;20230528;20230528;44;1821;NULL;NULL;49;-122,4;-1381,17996;NULL;NULL;NULL;00446003465-48023353;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285392;8;20230505;20230528;20230528;44;1870;NULL;NULL;49;-303,81;-3428,23761;NULL;NULL;NULL;00446003465-47992240;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285393;8;20230505;20230528;20230528;44;1870;NULL;NULL;49;-247,45;-2792,26292;NULL;NULL;NULL;00446003465-48023349;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285394;8;20230505;20230528;20230528;44;1870;NULL;NULL;49;-55,76;-629,2042;NULL;NULL;NULL;00446003465-47992246;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285395;8;20230505;20230528;20230528;49;1870;NULL;NULL;49;-265,78;-2999,10139;NULL;NULL;NULL;00446003466-48051662;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285396;8;20230505;20230528;20230528;54;1769;NULL;NULL;49;-5;-56,42075;NULL;NULL;NULL;00446003465-47992440;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285397;8;20230505;20230528;20230528;54;1769;NULL;NULL;49;-5;-56,42075;NULL;NULL;NULL;00446003465-47992450;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285398;8;20230505;20230528;20230528;54;1769;NULL;NULL;49;-5;-56,42075;NULL;NULL;NULL;00446003465-47992452;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285399;8;20230505;20230528;20230528;54;1769;NULL;NULL;49;-4,17;-47,05491;NULL;NULL;NULL;00446003465-47983603;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285400;8;20230505;20230528;20230528;54;1769;NULL;NULL;49;-4,17;-47,05491;NULL;NULL;NULL;00446003465-47992442;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285401;8;20230505;20230528;20230528;54;1769;NULL;NULL;49;-4,08;-46,03933;NULL;NULL;NULL;00446003465-47992454;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285402;8;20230505;20230528;20230528;54;1769;NULL;NULL;49;-0,83;-9,36584;NULL;NULL;NULL;00446003465-47992444;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285403;8;20230505;20230528;20230528;54;1821;NULL;NULL;49;-27,19;-306,81604;NULL;NULL;NULL;00446003466-48051837;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285404;8;20230505;20230528;20230528;54;1870;NULL;NULL;49;-43,94;-495,82555;NULL;NULL;NULL;00446003465-47992446;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285405;8;20230505;20230528;20230528;54;1870;NULL;NULL;49;-41,22;-465,13266;NULL;NULL;NULL;00446003466-48051833;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285406;8;20230505;20230528;20230528;54;1870;NULL;NULL;49;-20,86;-235,38737;NULL;NULL;NULL;00446003465-47983599;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285407;8;20230505;20230528;20230528;54;1870;NULL;NULL;49;-1,71;-19,2959;NULL;NULL;NULL;00446003465-47992456;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285408;8;20230505;20230528;20230528;64;1769;NULL;NULL;49;-41,65;-469,98485;NULL;NULL;NULL;00446003465-48021829;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285409;8;20230505;20230528;20230528;64;1870;NULL;NULL;49;-420,73;-4747,58043;NULL;NULL;NULL;00446003465-48021831;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285410;8;20230505;20230528;20230528;65;1769;NULL;NULL;49;-25,83;-291,46959;NULL;NULL;NULL;00446003465-48021835;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285411;8;20230505;20230528;20230528;65;1870;NULL;NULL;49;-203,52;-2296,55021;NULL;NULL;NULL;00446003465-48021837;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285412;8;20230505;20230528;20230528;98;1870;NULL;NULL;49;-180,41;-2035,7735;NULL;NULL;NULL;00446003466-48050834;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285413;8;20230505;20230528;20230528;118;1870;NULL;NULL;49;-353,3;-3986,6902;NULL;NULL;NULL;00446003465-48022260;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285414;8;20230505;20230528;20230528;145;1769;NULL;NULL;49;-5,76;-64,9967;NULL;NULL;NULL;00446003465-48022616;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285415;8;20230505;20230528;20230528;145;1870;NULL;NULL;49;-58,14;-656,06048;NULL;NULL;NULL;00446003465-48022618;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285416;8;20230505;20230528;20230528;152;1870;NULL;NULL;49;-221,92;-2504,17857;NULL;NULL;NULL;00446003466-48051081;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285417;8;20230505;20230528;20230528;162;1769;NULL;NULL;49;-5;-56,42075;NULL;NULL;NULL;00446003465-48022760;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285418;8;20230505;20230528;20230528;162;1870;NULL;NULL;49;-476,94;-5381,8625;NULL;NULL;NULL;00446003465-47992024;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285419;8;20230505;20230528;20230528;162;1870;NULL;NULL;49;-476,94;-5381,8625;NULL;NULL;NULL;00446003465-48022762;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285420;8;20230505;20230528;20230528;166;1769;NULL;NULL;49;-5;-56,42075;NULL;NULL;NULL;00446003465-47992054;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285421;8;20230505;20230528;20230528;166;1769;NULL;NULL;49;-5;-56,42075;NULL;NULL;NULL;00446003466-48051085;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285422;8;20230505;20230528;20230528;166;1870;NULL;NULL;49;-351,93;-3971,23091;NULL;NULL;NULL;00446003465-47992056;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285423;8;20230505;20230528;20230528;166;1870;NULL;NULL;49;-348,25;-3929,70524;NULL;NULL;NULL;00446003466-48051087;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285424;8;20230505;20230528;20230528;205;1821;NULL;NULL;49;-77,71;-876,8913;NULL;NULL;NULL;00446003465-48023196;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285425;8;20230505;20230528;20230528;205;1870;NULL;NULL;49;-388,55;-4384,45648;NULL;NULL;NULL;00446003465-48023192;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285426;8;20230505;20230528;20230528;206;1769;NULL;NULL;49;-5;-56,42075;NULL;NULL;NULL;00446003465-47992152;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285427;8;20230505;20230528;20230528;206;1870;NULL;NULL;49;-262,84;-2965,92599;NULL;NULL;NULL;00446003465-47992154;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285428;8;20230505;20230528;20230528;217;1870;NULL;NULL;49;-51,43;-580,34383;NULL;NULL;NULL;00446003465-47992204;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285429;8;20230505;20230528;20230528;220;1870;NULL;NULL;49;-272,4;-3073,80246;NULL;NULL;NULL;00446003467-48114051;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285430;8;20230505;20230528;20230528;229;1870;NULL;NULL;49;-38,88;-438,72775;NULL;NULL;NULL;00446003466-48051430;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285431;8;20230505;20230528;20230528;263;1870;NULL;NULL;49;-398,41;-4495,7182;NULL;NULL;NULL;00446003465-48023462;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285432;8;20230505;20230528;20230528;272;1870;NULL;NULL;49;-1993,71;-22497,3227;NULL;NULL;NULL;00446003465-47981189;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285433;8;20230505;20230528;20230528;272;1870;NULL;NULL;49;-661,98;-7469,88162;NULL;NULL;NULL;00446003465-47981201;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285434;8;20230505;20230528;20230528;272;1870;NULL;NULL;49;-635,93;-7175,92951;NULL;NULL;NULL;00446003465-47981197;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285435;8;20230505;20230528;20230528;272;1870;NULL;NULL;49;-612,19;-6908,04379;NULL;NULL;NULL;00446003465-47981193;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285436;8;20230505;20230528;20230528;308;1821;NULL;NULL;49;-15,38;-173,55023;NULL;NULL;NULL;00446003466-48052083;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285437;8;20230505;20230528;20230528;308;1870;NULL;NULL;49;-76,88;-867,52545;NULL;NULL;NULL;00446003466-48052079;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285438;8;20230505;20230528;20230528;342;1870;NULL;NULL;49;-521,73;-5887,27958;NULL;NULL;NULL;00446003466-48052534;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285439;8;20230505;20230528;20230528;344;1870;NULL;NULL;49;-252,79;-2852,52028;NULL;NULL;NULL;00446003466-48052552;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285440;8;20230505;20230528;20230528;346;1870;NULL;NULL;49;-284,36;-3208,76089;NULL;NULL;NULL;00446003466-48052695;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285441;8;20230505;20230528;20230528;357;1870;NULL;NULL;49;-72,31;-815,95689;NULL;NULL;NULL;00446003466-48067463;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285442;8;20230505;20230528;20230528;360;1769;NULL;NULL;49;-5;-56,42075;NULL;NULL;NULL;00446003466-48107878;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285443;8;20230505;20230528;20230528;360;1870;NULL;NULL;49;-109,09;-1230,98792;NULL;NULL;NULL;00446003466-48107880;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285444;8;20230505;20230528;20230528;365;1870;NULL;NULL;49;-65,29;-736,74215;NULL;NULL;NULL;00446003465-48034329;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285445;8;20230505;20230528;20230528;368;1870;NULL;NULL;49;-46,25;-521,89194;NULL;NULL;NULL;00446003466-48064494;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285446;8;20230505;20230528;20230528;375;1769;NULL;NULL;49;-11,53;-130,10625;NULL;NULL;NULL;00446003466-48108489;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285447;8;20230505;20230528;20230528;375;1821;NULL;NULL;49;-28,18;-317,98735;NULL;NULL;NULL;00446003466-48108497;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285448;8;20230505;20230528;20230528;375;1869;NULL;NULL;49;-8;-90,2732;NULL;NULL;NULL;00446003466-48108491;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285449;8;20230505;20230528;20230528;375;1870;NULL;NULL;49;-121,37;-1369,55729;NULL;NULL;NULL;00446003466-48108493;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285450;8;20230505;20230528;20230528;382;1869;NULL;NULL;49;-8;-90,2732;NULL;NULL;NULL;00446003466-48103068;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285451;8;20230505;20230528;20230528;382;1870;NULL;NULL;49;-49,89;-562,96624;NULL;NULL;NULL;00446003466-48103070;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285452;8;20230505;20230528;20230528;383;1870;NULL;NULL;49;-77,48;-874,29594;NULL;NULL;NULL;00446003466-48048371;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285453;8;20230505;20230528;20230528;387;1870;NULL;NULL;49;-195,89;-2210,45214;NULL;NULL;NULL;00446003466-48108198;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1285454;8;20230505;20230528;20230528;394;1870;NULL;NULL;49;-150,67;-1700,18288;NULL;NULL;NULL;00446003466-48108401;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
