productName,_score,supplierID,quantity,shipCity,categoryName,customerName,supplierName,shipCountry,productID,sales_amount,employeeName,shipperName,unitPrice,orderDate,customer_segment,orderID,categoryID,customerID,discount,employeeID
Louisiana Fiery Hot Pepper Sauce,820.95,2,39,Graz,Condiments,Ernst Handel,New Orleans Cajun Delights,Austria,65,820.95,Janet Leverling,United Package,21.05,1997-04-22 00:00:00.000,High Value,10514,2,ERNSH,0,3
Rhönbräu Klosterbier,387.5,12,50,Graz,Beverages,Ernst Handel,Plutzer Lebensmittelgroßmärkte AG,Austria,75,387.5,Janet Leverling,United Package,7.75,1997-04-22 00:00:00.000,High Value,10514,1,ERNSH,0,3
Mishi Kobe Niku,1319.2,4,16,Cunewalde,Meat/Poultry,QUICK-Stop,Tokyo Traders,Germany,9,1319.2,Andrew Fuller,Speedy Express,97.00,1997-04-23 00:00:00.000,High Value,10515,6,QUICK,0.15,2
Pavlova,872.5,7,50,Cunewalde,Confections,QUICK-Stop,Pavlova Ltd.,Germany,16,872.5,Andrew Fuller,Speedy Express,17.45,1997-04-23 00:00:00.000,High Value,10515,3,QUICK,0,2
Schoggi Schokolade,5268.0,11,120,Cunewalde,Confections,QUICK-Stop,Heli Süßwaren GmbH & Co. KG,Germany,27,5268.0,Andrew Fuller,Speedy Express,43.90,1997-04-23 00:00:00.000,High Value,10515,3,QUICK,0,2
Geitost,34.0,15,16,Cunewalde,Dairy Products,QUICK-Stop,Norske Meierier,Germany,33,34.0,Andrew Fuller,Speedy Express,2.50,1997-04-23 00:00:00.000,High Value,10515,4,QUICK,0.15,2
Camembert Pierrot,2427.6,28,84,Cunewalde,Dairy Products,QUICK-Stop,Gai pâturage,Germany,60,2427.6,Andrew Fuller,Speedy Express,34.00,1997-04-23 00:00:00.000,High Value,10515,4,QUICK,0.15,2
Carnarvon Tigers,1406.25,7,25,Cork,Seafood,Hungry Owl All-Night Grocers,Pavlova Ltd.,Ireland,18,1406.25,Andrew Fuller,Federal Shipping,62.50,1997-04-24 00:00:00.000,High Value,10516,8,HUNGO,0.1,2
Jack's New England Clam Chowder,694.8000000000001,19,80,Cork,Seafood,Hungry Owl All-Night Grocers,New England Seafood Cannery,Ireland,41,694.8000000000001,Andrew Fuller,Federal Shipping,9.65,1997-04-24 00:00:00.000,High Value,10516,8,HUNGO,0.1,2
Singaporean Hokkien Fried Mee,280.0,20,20,Cork,Grains/Cereals,Hungry Owl All-Night Grocers,Leka Trading,Ireland,42,280.0,Andrew Fuller,Federal Shipping,14.00,1997-04-24 00:00:00.000,High Value,10516,5,HUNGO,0,2
Filo Mix,42.0,24,6,London,Grains/Cereals,North/South,G'day Mate,UK,52,42.0,Janet Leverling,Federal Shipping,7.00,1997-04-24 00:00:00.000,Low Value,10517,5,NORTS,0,3
Raclette Courdavault,220.0,28,4,London,Dairy Products,North/South,Gai pâturage,UK,59,220.0,Janet Leverling,Federal Shipping,55.00,1997-04-24 00:00:00.000,Low Value,10517,4,NORTS,0,3
Outback Lager,90.0,7,6,London,Beverages,North/South,Pavlova Ltd.,UK,70,90.0,Janet Leverling,Federal Shipping,15.00,1997-04-24 00:00:00.000,Low Value,10517,1,NORTS,0,3
Guaraná Fantástica,22.5,10,5,México D.F.,Beverages,Tortuga Restaurante,Refrescos Americanas LTDA,Mexico,24,22.5,Margaret Peacock,United Package,4.50,1997-04-25 00:00:00.000,Medium Value,10518,1,TORTU,0,4
Côte de Blaye,3952.5,18,15,México D.F.,Beverages,Tortuga Restaurante,Aux joyeux ecclésiastiques,Mexico,38,3952.5,Margaret Peacock,United Package,263.50,1997-04-25 00:00:00.000,Medium Value,10518,1,TORTU,0,4
Gula Malacca,175.04999999999998,20,9,México D.F.,Condiments,Tortuga Restaurante,Leka Trading,Mexico,44,175.04999999999998,Margaret Peacock,United Package,19.45,1997-04-25 00:00:00.000,Medium Value,10518,2,TORTU,0,4
Ikura,471.2,4,16,Bern,Seafood,Chop-suey Chinese,Tokyo Traders,Switzerland,10,471.2,Michael Suyama,Federal Shipping,31.00,1997-04-28 00:00:00.000,Medium Value,10519,8,CHOPS,0.05,6
Gnocchi di nonna Alice,1520.0,26,40,Bern,Grains/Cereals,Chop-suey Chinese,Pasta Buttini s.r.l.,Switzerland,56,1520.0,Michael Suyama,Federal Shipping,38.00,1997-04-28 00:00:00.000,Medium Value,10519,5,CHOPS,0,6
Camembert Pierrot,323.0,28,10,Bern,Dairy Products,Chop-suey Chinese,Gai pâturage,Switzerland,60,323.0,Michael Suyama,Federal Shipping,34.00,1997-04-28 00:00:00.000,Medium Value,10519,4,CHOPS,0.05,6
Guaraná Fantástica,36.0,10,8,Stavern,Beverages,Santé Gourmet,Refrescos Americanas LTDA,Norway,24,36.0,Robert King,Speedy Express,4.50,1997-04-29 00:00:00.000,Low Value,10520,1,SANTG,0,7
Perth Pasties,164.0,24,5,Stavern,Meat/Poultry,Santé Gourmet,G'day Mate,Norway,53,164.0,Robert King,Speedy Express,32.80,1997-04-29 00:00:00.000,Low Value,10520,6,SANTG,0,7
Steeleye Stout,54.0,16,3,Buenos Aires,Beverages,Cactus Comidas para llevar,Bigfoot Breweries,Argentina,35,54.0,Laura Callahan,United Package,18.00,1997-04-29 00:00:00.000,Low Value,10521,1,CACTU,0,8
Jack's New England Clam Chowder,96.5,19,10,Buenos Aires,Seafood,Cactus Comidas para llevar,New England Seafood Cannery,Argentina,41,96.5,Laura Callahan,United Package,9.65,1997-04-29 00:00:00.000,Low Value,10521,8,CACTU,0,8
Scottish Longbreads,75.0,8,6,Buenos Aires,Confections,Cactus Comidas para llevar,Specialty Biscuits Ltd.,Argentina,68,75.0,Laura Callahan,United Package,12.50,1997-04-29 00:00:00.000,Low Value,10521,3,CACTU,0,8
Chai,576.0,1,40,Frankfurt a.M.,Beverages,Lehmanns Marktstand,Exotic Liquids,Germany,1,576.0,Margaret Peacock,Speedy Express,18.00,1997-04-30 00:00:00.000,High Value,10522,1,LEHMS,0.2,4
Northwoods Cranberry Sauce,960.0,3,24,Frankfurt a.M.,Condiments,Lehmanns Marktstand,Grandma Kelly's Homestead,Germany,8,960.0,Margaret Peacock,Speedy Express,40.00,1997-04-30 00:00:00.000,High Value,10522,2,LEHMS,0,4
Nord-Ost Matjeshering,414.24,13,20,Frankfurt a.M.,Seafood,Lehmanns Marktstand,Nord-Ost-Fisch Handelsgesellschaft mbH,Germany,30,414.24,Margaret Peacock,Speedy Express,25.89,1997-04-30 00:00:00.000,High Value,10522,8,LEHMS,0.2,4
Boston Crab Meat,368.0,19,25,Frankfurt a.M.,Seafood,Lehmanns Marktstand,New England Seafood Cannery,Germany,40,368.0,Margaret Peacock,Speedy Express,18.40,1997-04-30 00:00:00.000,High Value,10522,8,LEHMS,0.2,4
Alice Mutton,877.5,7,25,London,Meat/Poultry,Seven Seas Imports,Pavlova Ltd.,UK,17,877.5,Robert King,United Package,39.00,1997-05-01 00:00:00.000,Medium Value,10523,6,SEVES,0.1,7
Sir Rodney's Marmalade,1093.5,8,15,London,Confections,Seven Seas Imports,Specialty Biscuits Ltd.,UK,20,1093.5,Robert King,United Package,81.00,1997-05-01 00:00:00.000,Medium Value,10523,3,SEVES,0.1,7
Gravad lax,421.2,17,18,London,Seafood,Seven Seas Imports,Svensk Sjöföda AB,UK,37,421.2,Robert King,United Package,26.00,1997-05-01 00:00:00.000,Medium Value,10523,8,SEVES,0.1,7
Jack's New England Clam Chowder,52.11000000000001,19,6,London,Seafood,Seven Seas Imports,New England Seafood Cannery,UK,41,52.11000000000001,Robert King,United Package,9.65,1997-05-01 00:00:00.000,Medium Value,10523,8,SEVES,0.1,7
Ikura,62.0,4,2,Luleå,Seafood,Berglunds snabbköp,Tokyo Traders,Sweden,10,62.0,Nancy Davolio,United Package,31.00,1997-05-01 00:00:00.000,High Value,10524,8,BERGS,0,1
Nord-Ost Matjeshering,258.9,13,10,Luleå,Seafood,Berglunds snabbköp,Nord-Ost-Fisch Handelsgesellschaft mbH,Sweden,30,258.9,Nancy Davolio,United Package,25.89,1997-05-01 00:00:00.000,High Value,10524,8,BERGS,0,1
Ipoh Coffee,2760.0,20,60,Luleå,Beverages,Berglunds snabbköp,Leka Trading,Sweden,43,2760.0,Nancy Davolio,United Package,46.00,1997-05-01 00:00:00.000,High Value,10524,1,BERGS,0,1
Tourtière,111.75,25,15,Luleå,Meat/Poultry,Berglunds snabbköp,Ma Maison,Sweden,54,111.75,Nancy Davolio,United Package,7.45,1997-05-01 00:00:00.000,High Value,10524,6,BERGS,0,1
Inlagd Sill,570.0,17,30,Marseille,Seafood,Bon app',Svensk Sjöföda AB,France,36,570.0,Nancy Davolio,United Package,19.00,1997-05-02 00:00:00.000,High Value,10525,8,BONAP,0,1
Boston Crab Meat,248.4,19,15,Marseille,Seafood,Bon app',New England Seafood Cannery,France,40,248.4,Nancy Davolio,United Package,18.40,1997-05-02 00:00:00.000,High Value,10525,8,BONAP,0.1,1
Chai,122.39999999999999,1,8,Oulu,Beverages,Wartian Herkku,Exotic Liquids,Finland,1,122.39999999999999,Margaret Peacock,United Package,18.00,1997-05-05 00:00:00.000,Medium Value,10526,1,WARTH,0.15,4
Konbu,60.0,6,10,Oulu,Seafood,Wartian Herkku,Mayumi's,Finland,13,60.0,Margaret Peacock,United Package,6.00,1997-05-05 00:00:00.000,Medium Value,10526,8,WARTH,0,4
Gnocchi di nonna Alice,969.0,26,30,Oulu,Grains/Cereals,Wartian Herkku,Pasta Buttini s.r.l.,Finland,56,969.0,Margaret Peacock,United Package,38.00,1997-05-05 00:00:00.000,Medium Value,10526,5,WARTH,0.15,4
Chef Anton's Cajun Seasoning,990.0,2,50,Cunewalde,Condiments,QUICK-Stop,New Orleans Cajun Delights,Germany,4,990.0,Robert King,Speedy Express,22.00,1997-05-05 00:00:00.000,High Value,10527,2,QUICK,0.1,7
Inlagd Sill,513.0,17,30,Cunewalde,Seafood,QUICK-Stop,Svensk Sjöföda AB,Germany,36,513.0,Robert King,Speedy Express,19.00,1997-05-05 00:00:00.000,High Value,10527,8,QUICK,0.1,7
Queso Cabrales,63.0,5,3,Eugene,Dairy Products,Great Lakes Food Market,Cooperativa de Quesos 'Las Cabras',USA,11,63.0,Michael Suyama,United Package,21.00,1997-05-06 00:00:00.000,High Value,10528,4,GREAL,0,6
Geitost,16.0,15,8,Eugene,Dairy Products,Great Lakes Food Market,Norske Meierier,USA,33,16.0,Michael Suyama,United Package,2.50,1997-05-06 00:00:00.000,High Value,10528,4,GREAL,0.2,6
Mozzarella di Giovanni,313.2,14,9,Eugene,Dairy Products,Great Lakes Food Market,Formaggi Fortini s.r.l.,USA,72,313.2,Michael Suyama,United Package,34.80,1997-05-06 00:00:00.000,High Value,10528,4,GREAL,0,6
Pâté chinois,336.0,25,14,Bruxelles,Meat/Poultry,Maison Dewey,Ma Maison,Belgium,55,336.0,Steven Buchanan,United Package,24.00,1997-05-07 00:00:00.000,Medium Value,10529,6,MAISD,0,5
Scottish Longbreads,250.0,8,20,Bruxelles,Confections,Maison Dewey,Specialty Biscuits Ltd.,Belgium,68,250.0,Steven Buchanan,United Package,12.50,1997-05-07 00:00:00.000,Medium Value,10529,3,MAISD,0,5
Gudbrandsdalsost,360.0,15,10,Bruxelles,Dairy Products,Maison Dewey,Norske Meierier,Belgium,69,360.0,Steven Buchanan,United Package,36.00,1997-05-07 00:00:00.000,Medium Value,10529,4,MAISD,0,5
Alice Mutton,1560.0,7,40,Salzburg,Meat/Poultry,Piccolo und mehr,Pavlova Ltd.,Austria,17,1560.0,Janet Leverling,United Package,39.00,1997-05-08 00:00:00.000,High Value,10530,6,PICCO,0,3
Ipoh Coffee,1150.0,20,25,Salzburg,Beverages,Piccolo und mehr,Leka Trading,Austria,43,1150.0,Janet Leverling,United Package,46.00,1997-05-08 00:00:00.000,High Value,10530,1,PICCO,0,3
Sirop d'érable,570.0,29,20,Salzburg,Condiments,Piccolo und mehr,Forêts d'érables,Austria,61,570.0,Janet Leverling,United Package,28.50,1997-05-08 00:00:00.000,High Value,10530,2,PICCO,0,3
Lakkalikööri,900.0,23,50,Salzburg,Beverages,Piccolo und mehr,Karkki Oy,Austria,76,900.0,Janet Leverling,United Package,18.00,1997-05-08 00:00:00.000,High Value,10530,1,PICCO,0,3
Raclette Courdavault,110.0,28,2,Buenos Aires,Dairy Products,Océano Atlántico Ltda.,Gai pâturage,Argentina,59,110.0,Robert King,Speedy Express,55.00,1997-05-08 00:00:00.000,Low Value,10531,4,OCEAN,0,7
Nord-Ost Matjeshering,388.35,13,15,London,Seafood,Eastern Connection,Nord-Ost-Fisch Handelsgesellschaft mbH,UK,30,388.35,Robert King,Federal Shipping,25.89,1997-05-09 00:00:00.000,Medium Value,10532,8,EASTC,0,7
Louisiana Hot Spiced Okra,408.0,2,24,London,Condiments,Eastern Connection,New Orleans Cajun Delights,UK,66,408.0,Robert King,Federal Shipping,17.00,1997-05-09 00:00:00.000,Medium Value,10532,2,EASTC,0,7
Chef Anton's Cajun Seasoning,1045.0,2,50,Bräcke,Condiments,Folk och fä HB,New Orleans Cajun Delights,Sweden,4,1045.0,Laura Callahan,Speedy Express,22.00,1997-05-12 00:00:00.000,High Value,10533,2,FOLKO,0.05,8
Mozzarella di Giovanni,835.1999999999999,14,24,Bräcke,Dairy Products,Folk och fä HB,Formaggi Fortini s.r.l.,Sweden,72,835.1999999999999,Laura Callahan,Speedy Express,34.80,1997-05-12 00:00:00.000,High Value,10533,4,FOLKO,0,8
Röd Kaviar,342.0,17,24,Bräcke,Seafood,Folk och fä HB,Svensk Sjöföda AB,Sweden,73,342.0,Laura Callahan,Speedy Express,15.00,1997-05-12 00:00:00.000,High Value,10533,8,FOLKO,0.05,8
Nord-Ost Matjeshering,258.9,13,10,Frankfurt a.M.,Seafood,Lehmanns Marktstand,Nord-Ost-Fisch Handelsgesellschaft mbH,Germany,30,258.9,Laura Callahan,United Package,25.89,1997-05-12 00:00:00.000,High Value,10534,8,LEHMS,0,8
Boston Crab Meat,147.20000000000002,19,10,Frankfurt a.M.,Seafood,Lehmanns Marktstand,New England Seafood Cannery,Germany,40,147.20000000000002,Laura Callahan,United Package,18.40,1997-05-12 00:00:00.000,High Value,10534,8,LEHMS,0.2,8
Tourtière,59.6,25,10,Frankfurt a.M.,Meat/Poultry,Lehmanns Marktstand,Ma Maison,Germany,54,59.6,Laura Callahan,United Package,7.45,1997-05-12 00:00:00.000,High Value,10534,6,LEHMS,0.2,8
Queso Cabrales,945.0,5,50,México D.F.,Dairy Products,Antonio Moreno Taquería,Cooperativa de Quesos 'Las Cabras',Mexico,11,945.0,Margaret Peacock,Speedy Express,21.00,1997-05-13 00:00:00.000,Low Value,10535,4,ANTON,0.1,4
Boston Crab Meat,165.6,19,10,México D.F.,Seafood,Antonio Moreno Taquería,New England Seafood Cannery,Mexico,40,165.6,Margaret Peacock,Speedy Express,18.40,1997-05-13 00:00:00.000,Low Value,10535,8,ANTON,0.1,4
Ravioli Angelo,87.75,26,5,México D.F.,Grains/Cereals,Antonio Moreno Taquería,Pasta Buttini s.r.l.,Mexico,57,87.75,Margaret Peacock,Speedy Express,19.50,1997-05-13 00:00:00.000,Low Value,10535,5,ANTON,0.1,4
Raclette Courdavault,742.5,28,15,México D.F.,Dairy Products,Antonio Moreno Taquería,Gai pâturage,Mexico,59,742.5,Margaret Peacock,Speedy Express,55.00,1997-05-13 00:00:00.000,Low Value,10535,4,ANTON,0.1,4
Queso Manchego La Pastora,427.5,5,15,Frankfurt a.M.,Dairy Products,Lehmanns Marktstand,Cooperativa de Quesos 'Las Cabras',Germany,12,427.5,Janet Leverling,United Package,38.00,1997-05-14 00:00:00.000,High Value,10536,4,LEHMS,0.25,3
Gorgonzola Telino,250.0,14,20,Frankfurt a.M.,Dairy Products,Lehmanns Marktstand,Formaggi Fortini s.r.l.,Germany,31,250.0,Janet Leverling,United Package,12.50,1997-05-14 00:00:00.000,High Value,10536,4,LEHMS,0,3
Geitost,75.0,15,30,Frankfurt a.M.,Dairy Products,Lehmanns Marktstand,Norske Meierier,Germany,33,75.0,Janet Leverling,United Package,2.50,1997-05-14 00:00:00.000,High Value,10536,4,LEHMS,0,3
Camembert Pierrot,892.5,28,35,Frankfurt a.M.,Dairy Products,Lehmanns Marktstand,Gai pâturage,Germany,60,892.5,Janet Leverling,United Package,34.00,1997-05-14 00:00:00.000,High Value,10536,4,LEHMS,0.25,3
Gorgonzola Telino,375.0,14,30,Genève,Dairy Products,Richter Supermarkt,Formaggi Fortini s.r.l.,Switzerland,31,375.0,Nancy Davolio,Speedy Express,12.50,1997-05-14 00:00:00.000,High Value,10537,4,RICSU,0,1
Manjimup Dried Apples,318.0,24,6,Genève,Produce,Richter Supermarkt,G'day Mate,Switzerland,51,318.0,Nancy Davolio,Speedy Express,53.00,1997-05-14 00:00:00.000,High Value,10537,7,RICSU,0,1
Escargots de Bourgogne,265.0,27,20,Genève,Seafood,Richter Supermarkt,Escargots Nouveaux,Switzerland,58,265.0,Nancy Davolio,Speedy Express,13.25,1997-05-14 00:00:00.000,High Value,10537,8,RICSU,0,1
Mozzarella di Giovanni,730.8,14,21,Genève,Dairy Products,Richter Supermarkt,Formaggi Fortini s.r.l.,Switzerland,72,730.8,Nancy Davolio,Speedy Express,34.80,1997-05-14 00:00:00.000,High Value,10537,4,RICSU,0,1
Röd Kaviar,135.0,17,9,Genève,Seafood,Richter Supermarkt,Svensk Sjöföda AB,Switzerland,73,135.0,Nancy Davolio,Speedy Express,15.00,1997-05-14 00:00:00.000,High Value,10537,8,RICSU,0,1
Outback Lager,105.0,7,7,London,Beverages,B's Beverages,Pavlova Ltd.,UK,70,105.0,Anne Dodsworth,Federal Shipping,15.00,1997-05-15 00:00:00.000,Low Value,10538,1,BSBEV,0,9
Mozzarella di Giovanni,34.8,14,1,London,Dairy Products,B's Beverages,Formaggi Fortini s.r.l.,UK,72,34.8,Anne Dodsworth,Federal Shipping,34.80,1997-05-15 00:00:00.000,Low Value,10538,4,BSBEV,0,9
Konbu,48.0,6,8,London,Seafood,B's Beverages,Mayumi's,UK,13,48.0,Michael Suyama,Federal Shipping,6.00,1997-05-16 00:00:00.000,Low Value,10539,8,BSBEV,0,6
Sir Rodney's Scones,150.0,8,15,London,Confections,B's Beverages,Specialty Biscuits Ltd.,UK,21,150.0,Michael Suyama,Federal Shipping,10.00,1997-05-16 00:00:00.000,Low Value,10539,3,BSBEV,0,6
Geitost,37.5,15,15,London,Dairy Products,B's Beverages,Norske Meierier,UK,33,37.5,Michael Suyama,Federal Shipping,2.50,1997-05-16 00:00:00.000,Low Value,10539,4,BSBEV,0,6
Maxilaku,120.0,23,6,London,Confections,B's Beverages,Karkki Oy,UK,49,120.0,Michael Suyama,Federal Shipping,20.00,1997-05-16 00:00:00.000,Low Value,10539,3,BSBEV,0,6
Aniseed Syrup,600.0,1,60,Cunewalde,Condiments,QUICK-Stop,Exotic Liquids,Germany,3,600.0,Janet Leverling,Federal Shipping,10.00,1997-05-19 00:00:00.000,High Value,10540,2,QUICK,0,3
Gumbär Gummibärchen,1249.2,11,40,Cunewalde,Confections,QUICK-Stop,Heli Süßwaren GmbH & Co. KG,Germany,26,1249.2,Janet Leverling,Federal Shipping,31.23,1997-05-19 00:00:00.000,High Value,10540,3,QUICK,0,3
Côte de Blaye,7905.0,18,30,Cunewalde,Beverages,QUICK-Stop,Aux joyeux ecclésiastiques,Germany,38,7905.0,Janet Leverling,Federal Shipping,263.50,1997-05-19 00:00:00.000,High Value,10540,1,QUICK,0,3
Scottish Longbreads,437.5,8,35,Cunewalde,Confections,QUICK-Stop,Specialty Biscuits Ltd.,Germany,68,437.5,Janet Leverling,Federal Shipping,12.50,1997-05-19 00:00:00.000,High Value,10540,3,QUICK,0,3
Guaraná Fantástica,141.75,10,35,Rio de Janeiro,Beverages,Hanari Carnes,Refrescos Americanas LTDA,Brazil,24,141.75,Andrew Fuller,Speedy Express,4.50,1997-05-19 00:00:00.000,High Value,10541,1,HANAR,0.1,2
Côte de Blaye,948.6,18,4,Rio de Janeiro,Beverages,Hanari Carnes,Aux joyeux ecclésiastiques,Brazil,38,948.6,Andrew Fuller,Speedy Express,263.50,1997-05-19 00:00:00.000,High Value,10541,1,HANAR,0.1,2
Louisiana Fiery Hot Pepper Sauce,682.0200000000001,2,36,Rio de Janeiro,Condiments,Hanari Carnes,New Orleans Cajun Delights,Brazil,65,682.0200000000001,Andrew Fuller,Speedy Express,21.05,1997-05-19 00:00:00.000,High Value,10541,2,HANAR,0.1,2
Flotemysost,174.15,15,9,Rio de Janeiro,Dairy Products,Hanari Carnes,Norske Meierier,Brazil,71,174.15,Andrew Fuller,Speedy Express,21.50,1997-05-19 00:00:00.000,High Value,10541,4,HANAR,0.1,2
Queso Cabrales,299.25,5,15,Brandenburg,Dairy Products,Königlich Essen,Cooperativa de Quesos 'Las Cabras',Germany,11,299.25,Nancy Davolio,Federal Shipping,21.00,1997-05-20 00:00:00.000,High Value,10542,4,KOENE,0.05,1
Tourtière,169.86,25,24,Brandenburg,Meat/Poultry,Königlich Essen,Ma Maison,Germany,54,169.86,Nancy Davolio,Federal Shipping,7.45,1997-05-20 00:00:00.000,High Value,10542,6,KOENE,0.05,1
Queso Manchego La Pastora,969.0,5,30,Barquisimeto,Dairy Products,LILA-Supermercado,Cooperativa de Quesos 'Las Cabras',Venezuela,12,969.0,Laura Callahan,United Package,38.00,1997-05-21 00:00:00.000,Medium Value,10543,4,LILAS,0.15,8
Tunnbröd,535.5,9,70,Barquisimeto,Grains/Cereals,LILA-Supermercado,PB Knäckebröd AB,Venezuela,23,535.5,Laura Callahan,United Package,9.00,1997-05-21 00:00:00.000,Medium Value,10543,5,LILAS,0.15,8
Rössle Sauerkraut,319.2,12,7,Portland,Produce,Lonesome Pine Restaurant,Plutzer Lebensmittelgroßmärkte AG,USA,28,319.2,Margaret Peacock,Speedy Express,45.60,1997-05-21 00:00:00.000,Low Value,10544,7,LONEP,0,4
Laughing Lumberjack Lager,98.0,16,7,Portland,Beverages,Lonesome Pine Restaurant,Bigfoot Breweries,USA,67,98.0,Margaret Peacock,Speedy Express,14.00,1997-05-21 00:00:00.000,Low Value,10544,1,LONEP,0,4
Queso Cabrales,210.0,5,10,Walla Walla,Dairy Products,Lazy K Kountry Store,Cooperativa de Quesos 'Las Cabras',USA,11,210.0,Laura Callahan,United Package,21.00,1997-05-22 00:00:00.000,Low Value,10545,4,LAZYK,0,8
Uncle Bob's Organic Dried Pears,300.0,3,10,Lyon,Produce,Victuailles en stock,Grandma Kelly's Homestead,France,7,300.0,Nancy Davolio,Federal Shipping,30.00,1997-05-23 00:00:00.000,Medium Value,10546,7,VICTE,0,1
Steeleye Stout,540.0,16,30,Lyon,Beverages,Victuailles en stock,Bigfoot Breweries,France,35,540.0,Nancy Davolio,Federal Shipping,18.00,1997-05-23 00:00:00.000,Medium Value,10546,1,VICTE,0,1
Tarte au sucre,1972.0,29,40,Lyon,Confections,Victuailles en stock,Forêts d'érables,France,62,1972.0,Nancy Davolio,Federal Shipping,49.30,1997-05-23 00:00:00.000,Medium Value,10546,3,VICTE,0,1
Mascarpone Fabioli,652.8,14,24,London,Dairy Products,Seven Seas Imports,Formaggi Fortini s.r.l.,UK,32,652.8,Janet Leverling,United Package,32.00,1997-05-23 00:00:00.000,Medium Value,10547,4,SEVES,0.15,3
Inlagd Sill,1140.0,17,60,London,Seafood,Seven Seas Imports,Svensk Sjöföda AB,UK,36,1140.0,Janet Leverling,United Package,19.00,1997-05-23 00:00:00.000,Medium Value,10547,8,SEVES,0,3
Sasquatch Ale,105.0,16,10,Münster,Beverages,Toms Spezialitäten,Bigfoot Breweries,Germany,34,105.0,Janet Leverling,United Package,14.00,1997-05-26 00:00:00.000,Low Value,10548,1,TOMSP,0.25,3
Jack's New England Clam Chowder,135.1,19,14,Münster,Seafood,Toms Spezialitäten,New England Seafood Cannery,Germany,41,135.1,Janet Leverling,United Package,9.65,1997-05-26 00:00:00.000,Low Value,10548,8,TOMSP,0,3
Gorgonzola Telino,584.375,14,55,Cunewalde,Dairy Products,QUICK-Stop,Formaggi Fortini s.r.l.,Germany,31,584.375,Steven Buchanan,Speedy Express,12.50,1997-05-27 00:00:00.000,High Value,10549,4,QUICK,0.15,5
Rogede sild,807.5,21,100,Cunewalde,Seafood,QUICK-Stop,Lyngbysild,Germany,45,807.5,Steven Buchanan,Speedy Express,9.50,1997-05-27 00:00:00.000,High Value,10549,8,QUICK,0.15,5
Manjimup Dried Apples,2162.4,24,48,Cunewalde,Produce,QUICK-Stop,G'day Mate,Germany,51,2162.4,Steven Buchanan,Speedy Express,53.00,1997-05-27 00:00:00.000,High Value,10549,7,QUICK,0.15,5
Alice Mutton,280.8,7,8,Sevilla,Meat/Poultry,Godos Cocina Típica,Pavlova Ltd.,Spain,17,280.8,Robert King,Federal Shipping,39.00,1997-05-28 00:00:00.000,Medium Value,10550,6,GODOS,0.1,7
Teatime Chocolate Biscuits,92.0,8,10,Sevilla,Confections,Godos Cocina Típica,Specialty Biscuits Ltd.,Spain,19,92.0,Robert King,Federal Shipping,9.20,1997-05-28 00:00:00.000,Medium Value,10550,3,GODOS,0,7
